,job id,time (hours),cdf
850,4926,16569,0.543
747,4823,16755,0.544
319,4387,16855,0.545
12,4001,16870,0.546
449,4515,16883,0.547
888,4967,16965,0.548
796,4873,16972,0.549
565,4642,17073,0.55
225,4263,17109,0.551
562,4637,17135,0.552
556,4623,17234,0.553
181,4230,17235,0.554
627,4694,17258,0.555
572,4647,17292,0.556
844,4914,17423,0.557
575,4654,17626,0.558
727,4803,17651,0.559
674,4750,17812,0.56
301,4349,17824,0.561
55,4059,17912,0.562
413,4477,17996,0.563
10,4000,18001,0.5645
523,4594,18001,0.5645
363,4436,18428,0.566
861,4934,18576,0.567
867,4941,18639,0.568
576,4652,18649,0.569
216,4253,18741,0.57
886,4960,18768,0.571
46,4048,18790,0.572
775,4849,19058,0.573
232,4265,19180,0.574
187,4226,19224,0.575
503,4574,19276,0.576
349,4413,19489,0.577
705,4780,19565,0.578
241,4276,19776,0.579
460,4516,19815,0.58
240,4275,19837,0.581
865,4936,19894,0.582
799,4868,19906,0.5835
60,4060,19906,0.5835
235,4270,19947,0.585
67,4073,20102,0.586
769,4838,20231,0.587
481,4533,20269,0.588
351,4412,20348,0.589
723,4789,20395,0.59
75,4090,20460,0.591
505,4569,20849,0.592
295,4332,21063,0.593
333,4395,21105,0.594
508,4571,21154,0.595
366,4428,21218,0.596
399,4461,21250,0.597
860,4921,21350,0.598
31,4024,21420,0.599
371,4437,21675,0.6
386,4451,21720,0.601
342,4400,21832,0.602
906,4985,21843,0.603
195,4224,21896,0.604
247,4284,22154,0.605
451,4506,22202,0.606
699,4770,22357,0.607
504,4562,22526,0.608
135,4150,22628,0.609
877,4935,23096,0.61
871,4929,23198,0.611
437,4494,23487,0.612
175,4202,23534,0.613
326,4381,23544,0.614
77,4083,23621,0.615
33,4021,23672,0.616
193,4213,23736,0.617
155,4188,23811,0.6185
415,4470,23811,0.6185
874,4930,23843,0.62
899,4972,23852,0.621
322,4374,23917,0.622
461,4507,23940,0.623
692,4755,24003,0.624
493,4545,24024,0.625
142,4172,24100,0.626
724,4785,24224,0.627
174,4201,24362,0.628
763,4818,24419,0.629
522,4577,24492,0.63
764,4819,24509,0.631
698,4759,24549,0.632
840,4898,24637,0.633
837,4895,24729,0.634
172,4195,24755,0.635
281,4308,24846,0.636
200,4215,24937,0.637
275,4301,25122,0.638
779,4832,25159,0.639
289,4313,25185,0.64
426,4474,25293,0.641
203,4220,25418,0.642
404,4458,25488,0.643
551,4608,25582,0.644
409,4466,25586,0.645
105,4108,25623,0.646
99,4102,25808,0.647
309,4340,26079,0.648
227,4243,26318,0.649
406,4463,26341,0.65
820,4882,26396,0.651
395,4450,26411,0.652
583,4636,26491,0.653
545,4597,26876,0.654
911,4995,26953,0.655
219,4237,27025,0.656
263,4281,27138,0.657
642,4687,27208,0.658
259,4274,27238,0.659
464,4505,27309,0.66
808,4858,27487,0.661
125,4124,28043,0.662
294,4309,28321,0.663
752,4798,28863,0.664
375,4422,28902,0.665
603,4651,29003,0.666
475,4509,29055,0.667
450,4489,29647,0.668
666,4701,29649,0.669
139,4142,29654,0.67
133,4132,29731,0.671
650,4688,29769,0.672
382,4429,29835,0.673
61,4042,30074,0.674
91,4081,30342,0.675
298,4303,30414,0.676
262,4267,30530,0.677
683,4727,30645,0.678
54,4031,31355,0.679
82,4066,31518,0.68
338,4380,31569,0.681
768,4810,31599,0.682
547,4591,31861,0.683
905,4965,32009,0.684
663,4691,32108,0.685
328,4357,32141,0.686
211,4210,32267,0.687
892,4915,32311,0.688
374,4414,32342,0.689
160,4175,32494,0.69
153,4161,32618,0.691
605,4640,32790,0.692
178,4189,32855,0.693
542,4580,33384,0.694
434,4467,33448,0.695
857,4891,33632,0.696
267,4260,33674,0.697
917,4986,33677,0.698
393,4440,33747,0.699
884,4907,33964,0.7
908,4974,33999,0.701
433,4465,34060,0.702
760,4790,34129,0.703
586,4621,34579,0.704
444,4475,34855,0.705
239,4232,34918,0.706
130,4113,34981,0.707
611,4638,35394,0.708
567,4601,35441,0.709
94,4071,35688,0.71
205,4197,35837,0.711
400,4442,35968,0.712
904,4947,36214,0.713
132,4116,36321,0.714
93,4068,36491,0.715
918,4988,36569,0.716
696,4721,36643,0.717
898,4931,36808,0.718
804,4824,37077,0.719
833,4857,37163,0.72
730,4763,37276,0.721
310,4307,37523,0.722
726,4749,37713,0.723
208,4191,38037,0.724
659,4675,38223,0.725
818,4840,38264,0.726
561,4593,38322,0.727
43,4002,38367,0.728
498,4517,38465,0.729
742,4774,38531,0.73
345,4364,38535,0.731
324,4334,38580,0.732
145,4136,38687,0.733
733,4758,38745,0.734
88,4057,38774,0.735
784,4806,38968,0.736
73,4044,39137,0.737
806,4820,39669,0.738
920,4998,39887,0.739
296,4269,40063,0.74
340,4347,40253,0.741
694,4711,40376,0.742
489,4502,40571,0.743
317,4312,40803,0.744
675,4685,40959,0.745
56,4015,41252,0.746
759,4777,41968,0.747
712,4724,42149,0.748
573,4592,42378,0.749
700,4707,42430,0.75
624,4634,43380,0.751
184,4168,43482,0.752
427,4446,43827,0.753
360,4379,44171,0.754
407,4426,44940,0.755
909,4939,45107,0.756
924,4992,45309,0.757
639,4644,46072,0.758
926,4997,46231,0.759
224,4187,46579,0.76
673,4672,46846,0.761
914,4942,47012,0.762
516,4508,47649,0.763
