,time (hours),Agg GPU demand(%)
3656,304.6666666666667,100.0
3657,304.75,100.0
3658,304.8333333333333,100.0
3659,304.9166666666667,100.0
3660,305.0,100.0
3661,305.0833333333333,100.0
3662,305.1666666666667,100.0
3663,305.25,100.0
3664,305.3333333333333,100.0
3665,305.4166666666667,100.0
3666,305.5,100.0
3667,305.5833333333333,100.0
3668,305.6666666666667,100.0
3669,305.75,100.0
3670,305.8333333333333,100.0
3671,305.9166666666667,100.0
3672,306.0,100.0
3673,306.0833333333333,100.0
3674,306.1666666666667,100.0
3675,306.25,100.0
3676,306.3333333333333,100.0
3677,306.4166666666667,100.0
3678,306.5,100.0
3679,306.5833333333333,100.0
3680,306.6666666666667,100.0
3681,306.75,100.0
3682,306.8333333333333,100.0
3683,306.9166666666667,100.0
3684,307.0,100.0
3685,307.0833333333333,100.0
3686,307.1666666666667,100.0
3687,307.25,100.0
3688,307.3333333333333,100.0
3689,307.4166666666667,100.0
3690,307.5,100.0
3691,307.5833333333333,100.0
3692,307.6666666666667,100.0
3693,307.75,100.0
3694,307.8333333333333,100.0
3695,307.9166666666667,100.0
3696,308.0,100.0
3697,308.0833333333333,100.0
3698,308.1666666666667,100.0
3699,308.25,100.0
3700,308.3333333333333,100.0
3701,308.4166666666667,100.0
3702,308.5,100.0
3703,308.5833333333333,100.0
3704,308.6666666666667,100.0
3705,308.75,100.0
3706,308.8333333333333,100.0
3707,308.9166666666667,100.0
3708,309.0,100.0
3709,309.0833333333333,100.0
3710,309.1666666666667,100.0
3711,309.25,100.0
3712,309.3333333333333,100.0
3713,309.4166666666667,100.0
3714,309.5,100.0
3715,309.5833333333333,100.0
3716,309.6666666666667,100.0
3717,309.75,100.0
3718,309.8333333333333,100.0
3719,309.9166666666667,100.0
3720,310.0,100.0
3721,310.0833333333333,100.0
3722,310.1666666666667,100.0
3723,310.25,100.0
3724,310.3333333333333,100.0
3725,310.4166666666667,100.0
3726,310.5,100.0
3727,310.5833333333333,100.0
3728,310.6666666666667,100.0
3729,310.75,100.0
3730,310.8333333333333,100.0
3731,310.9166666666667,100.0
3732,311.0,100.0
3733,311.0833333333333,100.0
3734,311.1666666666667,100.0
3735,311.25,100.0
3736,311.3333333333333,100.0
3737,311.4166666666667,100.0
3738,311.5,100.0
3739,311.5833333333333,100.0
3740,311.6666666666667,100.0
3741,311.75,100.0
3742,311.8333333333333,100.0
3743,311.9166666666667,100.0
3744,312.0,100.0
3745,312.0833333333333,100.0
3746,312.1666666666667,100.0
3747,312.25,100.0
3748,312.3333333333333,100.0
3749,312.4166666666667,100.0
3750,312.5,100.0
3751,312.5833333333333,100.0
3752,312.6666666666667,100.0
3753,312.75,100.0
3754,312.8333333333333,100.0
3755,312.9166666666667,100.0
3756,313.0,100.0
3757,313.0833333333333,100.0
3758,313.1666666666667,100.0
3759,313.25,100.0
3760,313.3333333333333,100.0
3761,313.4166666666667,100.0
3762,313.5,100.0
3763,313.5833333333333,100.0
3764,313.6666666666667,100.0
3765,313.75,100.0
3766,313.8333333333333,100.0
3767,313.9166666666667,100.0
3768,314.0,100.0
3769,314.0833333333333,100.0
3770,314.1666666666667,100.0
3771,314.25,100.0
3772,314.3333333333333,100.0
3773,314.4166666666667,100.0
3774,314.5,100.0
3775,314.5833333333333,100.0
3776,314.6666666666667,100.0
3777,314.75,100.0
3778,314.8333333333333,100.0
3779,314.9166666666667,100.0
3780,315.0,100.0
3781,315.0833333333333,100.0
3782,315.1666666666667,100.0
3783,315.25,100.0
3784,315.3333333333333,100.0
3785,315.4166666666667,100.0
3786,315.5,100.0
3787,315.5833333333333,100.0
3788,315.6666666666667,100.0
3789,315.75,100.0
3790,315.8333333333333,100.0
3791,315.9166666666667,100.0
3792,316.0,100.0
3793,316.0833333333333,100.0
3794,316.1666666666667,100.0
3795,316.25,100.0
3796,316.3333333333333,100.0
3797,316.4166666666667,100.0
3798,316.5,100.0
3799,316.5833333333333,100.0
3800,316.6666666666667,100.0
3801,316.75,100.0
3802,316.8333333333333,100.0
3803,316.9166666666667,100.0
3804,317.0,100.0
3805,317.0833333333333,100.0
3806,317.1666666666667,100.0
3807,317.25,100.0
3808,317.3333333333333,100.0
3809,317.4166666666667,100.0
3810,317.5,100.0
3811,317.5833333333333,100.0
3812,317.6666666666667,100.0
3813,317.75,100.0
3814,317.8333333333333,100.0
3815,317.9166666666667,100.0
3816,318.0,100.0
3817,318.0833333333333,100.0
3818,318.1666666666667,100.0
3819,318.25,100.0
3820,318.3333333333333,100.0
3821,318.4166666666667,100.0
3822,318.5,100.0
3823,318.5833333333333,100.0
3824,318.6666666666667,100.0
3825,318.75,100.0
3826,318.8333333333333,100.0
3827,318.9166666666667,100.0
3828,319.0,100.0
3829,319.0833333333333,100.0
3830,319.1666666666667,100.0
3831,319.25,100.0
3832,319.3333333333333,100.0
3833,319.4166666666667,100.0
3834,319.5,100.0
3835,319.5833333333333,100.0
3836,319.6666666666667,100.0
3837,319.75,100.0
3838,319.8333333333333,100.0
3839,319.9166666666667,100.0
3840,320.0,100.0
3841,320.0833333333333,100.0
3842,320.1666666666667,100.0
3843,320.25,100.0
3844,320.3333333333333,100.0
3845,320.4166666666667,100.0
3846,320.5,100.0
3847,320.5833333333333,100.0
3848,320.6666666666667,100.0
3849,320.75,100.0
3850,320.8333333333333,100.0
3851,320.9166666666667,100.0
3852,321.0,100.0
3853,321.0833333333333,100.0
3854,321.1666666666667,100.0
3855,321.25,100.0
3856,321.3333333333333,100.0
3857,321.4166666666667,100.0
3858,321.5,100.0
3859,321.5833333333333,100.0
3860,321.6666666666667,100.0
3861,321.75,100.0
3862,321.8333333333333,100.0
3863,321.9166666666667,100.0
3864,322.0,100.0
3865,322.0833333333333,100.0
3866,322.1666666666667,100.0
3867,322.25,100.0
3868,322.3333333333333,100.0
3869,322.4166666666667,100.0
3870,322.5,100.0
3871,322.5833333333333,100.0
3872,322.6666666666667,100.0
3873,322.75,100.0
3874,322.8333333333333,100.0
3875,322.9166666666667,100.0
3876,323.0,100.0
3877,323.0833333333333,100.0
3878,323.1666666666667,100.0
3879,323.25,100.0
3880,323.3333333333333,100.0
3881,323.4166666666667,100.0
3882,323.5,100.0
3883,323.5833333333333,100.0
3884,323.6666666666667,100.0
3885,323.75,100.0
3886,323.8333333333333,100.0
3887,323.9166666666667,100.0
3888,324.0,100.0
3889,324.0833333333333,100.0
3890,324.1666666666667,100.0
3891,324.25,100.0
3892,324.3333333333333,100.0
3893,324.4166666666667,100.0
3894,324.5,100.0
3895,324.5833333333333,100.0
3896,324.6666666666667,100.0
3897,324.75,100.0
3898,324.8333333333333,100.0
3899,324.9166666666667,100.0
3900,325.0,100.0
3901,325.0833333333333,100.0
3902,325.1666666666667,100.0
3903,325.25,100.0
3904,325.3333333333333,100.0
3905,325.4166666666667,100.0
3906,325.5,100.0
3907,325.5833333333333,100.0
3908,325.6666666666667,100.0
3909,325.75,100.0
3910,325.8333333333333,100.0
3911,325.9166666666667,100.0
3912,326.0,100.0
3913,326.0833333333333,100.0
3914,326.1666666666667,100.0
3915,326.25,100.0
3916,326.3333333333333,100.0
3917,326.4166666666667,100.0
3918,326.5,100.0
3919,326.5833333333333,100.0
3920,326.6666666666667,100.0
3921,326.75,100.0
3922,326.8333333333333,100.0
3923,326.9166666666667,100.0
3924,327.0,100.0
3925,327.0833333333333,100.0
3926,327.1666666666667,100.0
3927,327.25,100.0
3928,327.3333333333333,100.0
3929,327.4166666666667,100.0
3930,327.5,100.0
3931,327.5833333333333,100.0
3932,327.6666666666667,100.0
3933,327.75,100.0
3934,327.8333333333333,100.0
3935,327.9166666666667,100.0
3936,328.0,100.0
3937,328.0833333333333,100.0
3938,328.1666666666667,100.0
3939,328.25,100.0
3940,328.3333333333333,100.0
3941,328.4166666666667,100.0
3942,328.5,100.0
3943,328.5833333333333,100.0
3944,328.6666666666667,100.0
3945,328.75,100.0
3946,328.8333333333333,100.0
3947,328.9166666666667,100.0
3948,329.0,100.0
3949,329.0833333333333,100.0
3950,329.1666666666667,100.0
3951,329.25,100.0
3952,329.3333333333333,100.0
3953,329.4166666666667,100.0
3954,329.5,100.0
3955,329.5833333333333,100.0
3956,329.6666666666667,100.0
3957,329.75,100.0
3958,329.8333333333333,100.0
3959,329.9166666666667,100.0
3960,330.0,100.0
3961,330.0833333333333,100.0
3962,330.1666666666667,100.0
3963,330.25,100.0
3964,330.3333333333333,100.0
3965,330.4166666666667,100.0
3966,330.5,100.0
3967,330.5833333333333,100.0
3968,330.6666666666667,100.0
3969,330.75,100.0
3970,330.8333333333333,100.0
3971,330.9166666666667,100.0
3972,331.0,100.0
3973,331.0833333333333,100.0
3974,331.1666666666667,100.0
3975,331.25,100.0
3976,331.3333333333333,100.0
3977,331.4166666666667,100.0
3978,331.5,100.0
3979,331.5833333333333,100.0
3980,331.6666666666667,100.0
3981,331.75,100.0
3982,331.8333333333333,100.0
3983,331.9166666666667,100.0
3984,332.0,100.0
3985,332.0833333333333,100.0
3986,332.1666666666667,100.0
3987,332.25,100.0
3988,332.3333333333333,100.0
3989,332.4166666666667,100.0
3990,332.5,100.0
3991,332.5833333333333,100.0
3992,332.6666666666667,100.0
3993,332.75,100.0
3994,332.8333333333333,100.0
3995,332.9166666666667,100.0
3996,333.0,100.0
3997,333.0833333333333,100.0
3998,333.1666666666667,100.0
3999,333.25,100.0
4000,333.3333333333333,100.0
4001,333.4166666666667,100.0
4002,333.5,100.0
4003,333.5833333333333,100.0
4004,333.6666666666667,100.0
4005,333.75,100.0
4006,333.8333333333333,100.0
4007,333.9166666666667,100.0
4008,334.0,100.0
4009,334.0833333333333,100.0
4010,334.1666666666667,100.0
4011,334.25,100.0
4012,334.3333333333333,100.0
4013,334.4166666666667,100.0
4014,334.5,100.0
4015,334.5833333333333,100.0
4016,334.6666666666667,100.0
4017,334.75,100.0
4018,334.8333333333333,100.0
4019,334.9166666666667,100.0
4020,335.0,100.0
4021,335.0833333333333,100.0
4022,335.1666666666667,100.0
4023,335.25,100.0
4024,335.3333333333333,100.0
4025,335.4166666666667,100.0
4026,335.5,100.0
4027,335.5833333333333,100.0
4028,335.6666666666667,100.0
4029,335.75,100.0
4030,335.8333333333333,100.0
4031,335.9166666666667,100.0
4032,336.0,100.0
4033,336.0833333333333,100.0
4034,336.1666666666667,100.0
4035,336.25,100.0
4036,336.3333333333333,100.0
4037,336.4166666666667,100.0
4038,336.5,100.0
4039,336.5833333333333,100.0
4040,336.6666666666667,100.0
4041,336.75,100.0
4042,336.8333333333333,100.0
4043,336.9166666666667,100.0
4044,337.0,100.0
4045,337.0833333333333,100.0
4046,337.1666666666667,100.0
4047,337.25,100.0
4048,337.3333333333333,100.0
4049,337.4166666666667,100.0
4050,337.5,100.0
4051,337.5833333333333,100.0
4052,337.6666666666667,100.0
4053,337.75,100.0
4054,337.8333333333333,100.0
4055,337.9166666666667,100.0
4056,338.0,100.0
4057,338.0833333333333,100.0
4058,338.1666666666667,100.0
4059,338.25,100.0
4060,338.3333333333333,100.0
4061,338.4166666666667,100.0
4062,338.5,100.0
4063,338.5833333333333,100.0
4064,338.6666666666667,100.0
4065,338.75,100.0
4066,338.8333333333333,100.0
4067,338.9166666666667,100.0
4068,339.0,100.0
4069,339.0833333333333,100.0
4070,339.1666666666667,100.0
4071,339.25,100.0
4072,339.3333333333333,100.0
4073,339.4166666666667,100.0
4074,339.5,100.0
4075,339.5833333333333,100.0
4076,339.6666666666667,100.0
4077,339.75,100.0
4078,339.8333333333333,100.0
4079,339.9166666666667,100.0
4080,340.0,100.0
4081,340.0833333333333,100.0
4082,340.1666666666667,100.0
4083,340.25,100.0
4084,340.3333333333333,100.0
4085,340.4166666666667,100.0
4086,340.5,100.0
4087,340.5833333333333,100.0
4088,340.6666666666667,100.0
4089,340.75,100.0
4090,340.8333333333333,100.0
4091,340.9166666666667,100.0
4092,341.0,100.0
4093,341.0833333333333,100.0
4094,341.1666666666667,100.0
4095,341.25,100.0
4096,341.3333333333333,100.0
4097,341.4166666666667,100.0
4098,341.5,100.0
4099,341.5833333333333,100.0
4100,341.6666666666667,100.0
4101,341.75,100.0
4102,341.8333333333333,100.0
4103,341.9166666666667,100.0
4104,342.0,100.0
4105,342.0833333333333,100.0
4106,342.1666666666667,100.0
4107,342.25,100.0
4108,342.3333333333333,100.0
4109,342.4166666666667,100.0
4110,342.5,100.0
4111,342.5833333333333,100.0
4112,342.6666666666667,100.0
4113,342.75,100.0
4114,342.8333333333333,100.0
4115,342.9166666666667,100.0
4116,343.0,100.0
4117,343.0833333333333,100.0
4118,343.1666666666667,100.0
4119,343.25,100.0
4120,343.3333333333333,100.0
4121,343.4166666666667,100.0
4122,343.5,100.0
4123,343.5833333333333,100.0
4124,343.6666666666667,100.0
4125,343.75,100.0
4126,343.8333333333333,100.0
4127,343.9166666666667,100.0
4128,344.0,100.0
4129,344.0833333333333,100.0
4130,344.1666666666667,100.0
4131,344.25,100.0
4132,344.3333333333333,100.0
4133,344.4166666666667,100.0
4134,344.5,100.0
4135,344.5833333333333,100.0
4136,344.6666666666667,100.0
4137,344.75,100.0
4138,344.8333333333333,100.0
4139,344.9166666666667,100.0
4140,345.0,100.0
4141,345.0833333333333,100.0
4142,345.1666666666667,100.0
4143,345.25,100.0
4144,345.3333333333333,100.0
4145,345.4166666666667,100.0
4146,345.5,100.0
4147,345.5833333333333,100.0
4148,345.6666666666667,100.0
4149,345.75,100.0
4150,345.8333333333333,100.0
4151,345.9166666666667,100.0
4152,346.0,100.0
4153,346.0833333333333,100.0
4154,346.1666666666667,100.0
4155,346.25,100.0
4156,346.3333333333333,100.0
4157,346.4166666666667,100.0
4158,346.5,100.0
4159,346.5833333333333,100.0
4160,346.6666666666667,100.0
4161,346.75,100.0
4162,346.8333333333333,100.0
4163,346.9166666666667,100.0
4164,347.0,100.0
4165,347.0833333333333,100.0
4166,347.1666666666667,100.0
4167,347.25,100.0
4168,347.3333333333333,100.0
4169,347.4166666666667,100.0
4170,347.5,100.0
4171,347.5833333333333,100.0
4172,347.6666666666667,100.0
4173,347.75,100.0
4174,347.8333333333333,100.0
4175,347.9166666666667,100.0
4176,348.0,100.0
4177,348.0833333333333,100.0
4178,348.1666666666667,100.0
4179,348.25,100.0
4180,348.3333333333333,100.0
4181,348.4166666666667,100.0
4182,348.5,100.0
4183,348.5833333333333,100.0
4184,348.6666666666667,100.0
4185,348.75,100.0
4186,348.8333333333333,100.0
4187,348.9166666666667,100.0
4188,349.0,100.0
4189,349.0833333333333,100.0
4190,349.1666666666667,100.0
4191,349.25,100.0
4192,349.3333333333333,100.0
4193,349.4166666666667,100.0
4194,349.5,100.0
4195,349.5833333333333,100.0
4196,349.6666666666667,100.0
4197,349.75,100.0
4198,349.8333333333333,100.0
4199,349.9166666666667,100.0
4200,350.0,100.0
4201,350.0833333333333,100.0
4202,350.1666666666667,100.0
4203,350.25,100.0
4204,350.3333333333333,100.0
4205,350.4166666666667,100.0
4206,350.5,100.0
4207,350.5833333333333,100.0
4208,350.6666666666667,100.0
4209,350.75,100.0
4210,350.8333333333333,100.0
4211,350.9166666666667,100.0
4212,351.0,100.0
4213,351.0833333333333,100.0
4214,351.1666666666667,100.0
4215,351.25,100.0
4216,351.3333333333333,100.0
4217,351.4166666666667,100.0
4218,351.5,100.0
4219,351.5833333333333,100.0
4220,351.6666666666667,100.0
4221,351.75,100.0
4222,351.8333333333333,100.0
4223,351.9166666666667,100.0
4224,352.0,100.0
4225,352.0833333333333,100.0
4226,352.1666666666667,100.0
4227,352.25,100.0
4228,352.3333333333333,100.0
4229,352.4166666666667,100.0
4230,352.5,100.0
4231,352.5833333333333,100.0
4232,352.6666666666667,100.0
4233,352.75,100.0
4234,352.8333333333333,100.0
4235,352.9166666666667,100.0
4236,353.0,100.0
4237,353.0833333333333,100.0
4238,353.1666666666667,100.0
4239,353.25,100.0
4240,353.3333333333333,100.0
4241,353.4166666666667,100.0
4242,353.5,100.0
4243,353.5833333333333,100.0
4244,353.6666666666667,100.0
4245,353.75,100.0
4246,353.8333333333333,100.0
4247,353.9166666666667,100.0
4248,354.0,100.0
4249,354.0833333333333,100.0
4250,354.1666666666667,100.0
4251,354.25,100.0
4252,354.3333333333333,100.0
4253,354.4166666666667,100.0
4254,354.5,100.0
4255,354.5833333333333,100.0
4256,354.6666666666667,100.0
4257,354.75,100.0
4258,354.8333333333333,100.0
4259,354.9166666666667,100.0
4260,355.0,100.0
4261,355.0833333333333,100.0
4262,355.1666666666667,100.0
4263,355.25,100.0
4264,355.3333333333333,100.0
4265,355.4166666666667,100.0
4266,355.5,100.0
4267,355.5833333333333,100.0
4268,355.6666666666667,100.0
4269,355.75,100.0
4270,355.8333333333333,100.0
4271,355.9166666666667,100.0
4272,356.0,100.0
4273,356.0833333333333,100.0
4274,356.1666666666667,100.0
4275,356.25,100.0
4276,356.3333333333333,100.0
4277,356.4166666666667,100.0
4278,356.5,100.0
4279,356.5833333333333,100.0
4280,356.6666666666667,100.0
4281,356.75,100.0
4282,356.8333333333333,100.0
4283,356.9166666666667,100.0
4284,357.0,100.0
4285,357.0833333333333,100.0
4286,357.1666666666667,100.0
4287,357.25,100.0
4288,357.3333333333333,100.0
4289,357.4166666666667,100.0
4290,357.5,100.0
4291,357.5833333333333,100.0
4292,357.6666666666667,100.0
4293,357.75,100.0
4294,357.8333333333333,100.0
4295,357.9166666666667,100.0
4296,358.0,100.0
4297,358.0833333333333,100.0
4298,358.1666666666667,100.0
4299,358.25,100.0
4300,358.3333333333333,100.0
4301,358.4166666666667,100.0
4302,358.5,100.0
4303,358.5833333333333,100.0
4304,358.6666666666667,100.0
4305,358.75,100.0
4306,358.8333333333333,100.0
4307,358.9166666666667,100.0
4308,359.0,100.0
4309,359.0833333333333,100.0
4310,359.1666666666667,100.0
4311,359.25,100.0
4312,359.3333333333333,100.0
4313,359.4166666666667,100.0
4314,359.5,100.0
4315,359.5833333333333,100.0
4316,359.6666666666667,100.0
4317,359.75,100.0
4318,359.8333333333333,100.0
4319,359.9166666666667,100.0
4320,360.0,100.0
4321,360.0833333333333,100.0
4322,360.1666666666667,100.0
4323,360.25,100.0
4324,360.3333333333333,100.0
4325,360.4166666666667,100.0
4326,360.5,100.0
4327,360.5833333333333,100.0
4328,360.6666666666667,100.0
4329,360.75,100.0
4330,360.8333333333333,100.0
4331,360.9166666666667,100.0
4332,361.0,100.0
4333,361.0833333333333,100.0
4334,361.1666666666667,100.0
4335,361.25,100.0
4336,361.3333333333333,100.0
4337,361.4166666666667,100.0
4338,361.5,100.0
4339,361.5833333333333,100.0
4340,361.6666666666667,100.0
4341,361.75,100.0
4342,361.8333333333333,100.0
4343,361.9166666666667,100.0
4344,362.0,100.0
4345,362.0833333333333,100.0
4346,362.1666666666667,100.0
4347,362.25,100.0
4348,362.3333333333333,100.0
4349,362.4166666666667,100.0
4350,362.5,100.0
4351,362.5833333333333,100.0
4352,362.6666666666667,100.0
4353,362.75,100.0
4354,362.8333333333333,100.0
4355,362.9166666666667,100.0
4356,363.0,100.0
4357,363.0833333333333,100.0
4358,363.1666666666667,100.0
4359,363.25,100.0
4360,363.3333333333333,100.0
4361,363.4166666666667,100.0
4362,363.5,100.0
4363,363.5833333333333,100.0
4364,363.6666666666667,100.0
4365,363.75,100.0
4366,363.8333333333333,100.0
4367,363.9166666666667,100.0
4368,364.0,100.0
4369,364.0833333333333,100.0
4370,364.1666666666667,100.0
4371,364.25,100.0
4372,364.3333333333333,100.0
4373,364.4166666666667,100.0
4374,364.5,100.0
4375,364.5833333333333,100.0
4376,364.6666666666667,100.0
4377,364.75,100.0
4378,364.8333333333333,100.0
4379,364.9166666666667,100.0
4380,365.0,100.0
4381,365.0833333333333,100.0
4382,365.1666666666667,100.0
4383,365.25,100.0
4384,365.3333333333333,100.0
4385,365.4166666666667,100.0
4386,365.5,100.0
4387,365.5833333333333,100.0
4388,365.6666666666667,100.0
4389,365.75,100.0
4390,365.8333333333333,100.0
4391,365.9166666666667,100.0
4392,366.0,100.0
4393,366.0833333333333,100.0
4394,366.1666666666667,100.0
4395,366.25,100.0
4396,366.3333333333333,100.0
4397,366.4166666666667,100.0
4398,366.5,100.0
4399,366.5833333333333,100.0
4400,366.6666666666667,100.0
4401,366.75,100.0
4402,366.8333333333333,100.0
4403,366.9166666666667,100.0
4404,367.0,100.0
4405,367.0833333333333,100.0
4406,367.1666666666667,100.0
4407,367.25,100.0
4408,367.3333333333333,100.0
4409,367.4166666666667,100.0
4410,367.5,100.0
4411,367.5833333333333,100.0
4412,367.6666666666667,100.0
4413,367.75,100.0
4414,367.8333333333333,100.0
4415,367.9166666666667,100.0
4416,368.0,100.0
4417,368.0833333333333,100.0
4418,368.1666666666667,100.0
4419,368.25,100.0
4420,368.3333333333333,100.0
4421,368.4166666666667,100.0
4422,368.5,100.0
4423,368.5833333333333,100.0
4424,368.6666666666667,100.0
4425,368.75,100.0
4426,368.8333333333333,100.0
4427,368.9166666666667,100.0
4428,369.0,100.0
4429,369.0833333333333,100.0
4430,369.1666666666667,100.0
4431,369.25,100.0
4432,369.3333333333333,100.0
4433,369.4166666666667,100.0
4434,369.5,100.0
4435,369.5833333333333,100.0
4436,369.6666666666667,100.0
4437,369.75,100.0
4438,369.8333333333333,100.0
4439,369.9166666666667,100.0
4440,370.0,100.0
4441,370.0833333333333,100.0
4442,370.1666666666667,100.0
4443,370.25,100.0
4444,370.3333333333333,100.0
4445,370.4166666666667,100.0
4446,370.5,100.0
4447,370.5833333333333,100.0
4448,370.6666666666667,100.0
4449,370.75,100.0
4450,370.8333333333333,100.0
4451,370.9166666666667,100.0
4452,371.0,100.0
4453,371.0833333333333,100.0
4454,371.1666666666667,100.0
4455,371.25,100.0
4456,371.3333333333333,100.0
4457,371.4166666666667,100.0
4458,371.5,100.0
4459,371.5833333333333,100.0
4460,371.6666666666667,100.0
4461,371.75,100.0
4462,371.8333333333333,100.0
4463,371.9166666666667,100.0
4464,372.0,100.0
4465,372.0833333333333,100.0
4466,372.1666666666667,100.0
4467,372.25,100.0
4468,372.3333333333333,100.0
4469,372.4166666666667,100.0
4470,372.5,100.0
4471,372.5833333333333,100.0
4472,372.6666666666667,100.0
4473,372.75,100.0
4474,372.8333333333333,100.0
4475,372.9166666666667,100.0
4476,373.0,100.0
4477,373.0833333333333,100.0
4478,373.1666666666667,100.0
4479,373.25,100.0
4480,373.3333333333333,100.0
4481,373.4166666666667,100.0
4482,373.5,100.0
4483,373.5833333333333,100.0
4484,373.6666666666667,100.0
4485,373.75,100.0
4486,373.8333333333333,100.0
4487,373.9166666666667,100.0
4488,374.0,100.0
4489,374.0833333333333,100.0
4490,374.1666666666667,100.0
4491,374.25,100.0
4492,374.3333333333333,100.0
4493,374.4166666666667,100.0
4494,374.5,100.0
4495,374.5833333333333,100.0
4496,374.6666666666667,100.0
4497,374.75,100.0
4498,374.8333333333333,100.0
4499,374.9166666666667,100.0
4500,375.0,100.0
4501,375.0833333333333,100.0
4502,375.1666666666667,100.0
4503,375.25,100.0
4504,375.3333333333333,100.0
4505,375.4166666666667,100.0
4506,375.5,100.0
4507,375.5833333333333,100.0
4508,375.6666666666667,100.0
4509,375.75,100.0
4510,375.8333333333333,100.0
4511,375.9166666666667,100.0
4512,376.0,100.0
4513,376.0833333333333,100.0
4514,376.1666666666667,100.0
4515,376.25,100.0
4516,376.3333333333333,100.0
4517,376.4166666666667,100.0
4518,376.5,100.0
4519,376.5833333333333,100.0
4520,376.6666666666667,100.0
4521,376.75,100.0
4522,376.8333333333333,100.0
4523,376.9166666666667,100.0
4524,377.0,100.0
4525,377.0833333333333,100.0
4526,377.1666666666667,100.0
4527,377.25,100.0
4528,377.3333333333333,100.0
4529,377.4166666666667,100.0
4530,377.5,100.0
4531,377.5833333333333,100.0
4532,377.6666666666667,100.0
4533,377.75,100.0
4534,377.8333333333333,100.0
4535,377.9166666666667,100.0
4536,378.0,100.0
4537,378.0833333333333,100.0
4538,378.1666666666667,100.0
4539,378.25,100.0
4540,378.3333333333333,100.0
4541,378.4166666666667,100.0
4542,378.5,100.0
4543,378.5833333333333,100.0
4544,378.6666666666667,100.0
4545,378.75,100.0
4546,378.8333333333333,100.0
4547,378.9166666666667,100.0
4548,379.0,100.0
4549,379.0833333333333,100.0
4550,379.1666666666667,100.0
4551,379.25,100.0
4552,379.3333333333333,100.0
4553,379.4166666666667,100.0
4554,379.5,100.0
4555,379.5833333333333,100.0
4556,379.6666666666667,100.0
4557,379.75,100.0
4558,379.8333333333333,100.0
4559,379.9166666666667,100.0
4560,380.0,100.0
4561,380.0833333333333,100.0
4562,380.1666666666667,100.0
4563,380.25,100.0
4564,380.3333333333333,100.0
4565,380.4166666666667,100.0
4566,380.5,100.0
4567,380.5833333333333,100.0
4568,380.6666666666667,100.0
4569,380.75,100.0
4570,380.8333333333333,100.0
4571,380.9166666666667,100.0
4572,381.0,100.0
4573,381.0833333333333,100.0
4574,381.1666666666667,100.0
4575,381.25,100.0
4576,381.3333333333333,100.0
4577,381.4166666666667,100.0
4578,381.5,100.0
4579,381.5833333333333,100.0
4580,381.6666666666667,100.0
4581,381.75,100.0
4582,381.8333333333333,100.0
4583,381.9166666666667,100.0
4584,382.0,100.0
4585,382.0833333333333,100.0
4586,382.1666666666667,100.0
4587,382.25,100.0
4588,382.3333333333333,100.0
4589,382.4166666666667,100.0
4590,382.5,100.0
4591,382.5833333333333,100.0
4592,382.6666666666667,100.0
4593,382.75,100.0
4594,382.8333333333333,100.0
4595,382.9166666666667,100.0
4596,383.0,100.0
4597,383.0833333333333,100.0
4598,383.1666666666667,100.0
4599,383.25,100.0
4600,383.3333333333333,100.0
4601,383.4166666666667,100.0
4602,383.5,100.0
4603,383.5833333333333,100.0
4604,383.6666666666667,100.0
4605,383.75,100.0
4606,383.8333333333333,100.0
4607,383.9166666666667,100.0
4608,384.0,100.0
4609,384.0833333333333,100.0
4610,384.1666666666667,100.0
4611,384.25,100.0
4612,384.3333333333333,100.0
4613,384.4166666666667,100.0
4614,384.5,100.0
4615,384.5833333333333,100.0
4616,384.6666666666667,100.0
4617,384.75,100.0
4618,384.8333333333333,100.0
4619,384.9166666666667,100.0
4620,385.0,100.0
4621,385.0833333333333,100.0
4622,385.1666666666667,100.0
4623,385.25,100.0
4624,385.3333333333333,100.0
4625,385.4166666666667,100.0
4626,385.5,100.0
4627,385.5833333333333,100.0
4628,385.6666666666667,100.0
4629,385.75,100.0
4630,385.8333333333333,100.0
4631,385.9166666666667,100.0
4632,386.0,100.0
4633,386.0833333333333,100.0
4634,386.1666666666667,100.0
4635,386.25,100.0
4636,386.3333333333333,100.0
4637,386.4166666666667,100.0
4638,386.5,100.0
4639,386.5833333333333,100.0
4640,386.6666666666667,100.0
4641,386.75,100.0
4642,386.8333333333333,100.0
4643,386.9166666666667,100.0
4644,387.0,100.0
4645,387.0833333333333,100.0
4646,387.1666666666667,100.0
4647,387.25,100.0
4648,387.3333333333333,100.0
4649,387.4166666666667,100.0
4650,387.5,100.0
4651,387.5833333333333,100.0
4652,387.6666666666667,100.0
4653,387.75,100.0
4654,387.8333333333333,100.0
4655,387.9166666666667,100.0
4656,388.0,100.0
4657,388.0833333333333,100.0
4658,388.1666666666667,100.0
4659,388.25,100.0
4660,388.3333333333333,100.0
4661,388.4166666666667,100.0
4662,388.5,100.0
4663,388.5833333333333,100.0
4664,388.6666666666667,100.0
4665,388.75,100.0
4666,388.8333333333333,100.0
4667,388.9166666666667,100.0
4668,389.0,100.0
4669,389.0833333333333,100.0
4670,389.1666666666667,100.0
4671,389.25,100.0
4672,389.3333333333333,100.0
4673,389.4166666666667,100.0
4674,389.5,100.0
4675,389.5833333333333,100.0
4676,389.6666666666667,100.0
4677,389.75,100.0
4678,389.8333333333333,100.0
